unit,med_spec,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 
P_HTHAB,MED_RES,LU	: 	: 	: 	: 	: 	4.11 	4.39 	4.13 	4.23 	4.14 	4.44 	4.34 	4.22 	3.89 	3.75 	3.81 	4.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,LV	: 	: 	: 	: 	: 	: 	4.30 	4.41 	4.82 	5.11 	5.24 	5.24 	5.23 	5.97 	6.09 	6.04 	6.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,ME	: 	: 	: 	: 	: 	4.02 	4.18 	4.34 	4.35 	4.51 	5.00 	5.33 	5.66 	5.19 	5.53 	5.54 	5.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,MK	: 	: 	: 	: 	: 	: 	2.42 	1.74 	1.84 	2.47 	2.57 	2.92 b	1.66 	1.86 	1.86 	1.76 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,MT	: 	: 	: 	: 	: 	3.07 	2.70 	2.30 	2.58 	2.14 	1.68 	2.41 	1.45 	0.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,NL	: 	: 	: 	: 	: 	: 	5.11 	5.12 b	4.88 	4.77 	4.47 	4.33 	4.18 	4.04 	3.87 	3.83 	3.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,NO	: 	: 	: 	: 	: 	: 	3.72 b	3.52 	3.41 	3.07 	3.07 	3.09 	3.04 b	3.15 	3.16 	2.92 	2.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,PL	: 	: 	: 	: 	: 	: 	4.25 	4.17 	4.04 	4.16 	4.03 	3.62 	4.33 	4.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,PT	: 	: 	: 	: 	: 	: 	5.84 	5.68 	5.50 	5.37 	5.09 	4.95 	4.91 	4.76 	4.72 	4.71 	4.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,RO	: 	: 	: 	: 	: 	: 	5.71 	5.79 	5.76 	5.61 	5.39 	5.01 	4.94 	4.89 	4.92 	4.41 b	2.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,RS	: 	: 	: 	: 	: 	: 	5.98 	6.09 	6.42 	6.67 	6.79 	6.77 	6.75 	6.79 	6.75 	6.65 	6.73 	6.77 	6.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,SE	: 	: 	: 	: 	: 	: 	: 	2.11 	2.06 	1.89 	1.82 	1.82 	1.72 	1.74 	1.66 	1.60 	1.68 	1.63 	1.59 	1.49 	1.43 	1.36 	1.30 	1.28 	1.30 	1.36 	1.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,SI	: 	: 	: 	: 	: 	: 	1.84 	1.79 	1.80 	1.70 	1.61 	1.61 	1.42 	1.29 	1.24 	0.95 	0.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,TR	: 	: 	: 	: 	: 	: 	3.20 	3.18 	3.14 	3.08 	3.05 	3.11 	3.10 	2.96 	2.89 	2.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,MED_RES,UK	: 	: 	: 	: 	: 	4.13 	4.10 b	4.05 	3.82 	3.66 	3.54 b	3.26 b	2.96 	2.67 	2.57 	2.66 	2.55 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,AT	92.18 	89.54 	90.28 	: 	86.76 	82.05 b	73.07 	74.34 	76.16 	80.39 	83.15 	84.40 	83.00 	81.07 	77.97 	78.57 	77.23 	74.78 	73.84 	72.56 	70.22 	69.71 	70.47 	71.38 	72.49 	77.09 	81.94 	83.62 	83.98 	83.32 	79.52 	78.52 	75.65 	72.75 	71.03 	75.51 	69.21 
P_HTHAB,NSP,BE	: 	4.35 	4.07 	4.57 	3.93 	4.24 	3.96 	3.60 	3.66 	3.50 	3.62 	3.97 	4.08 	4.13 	4.45 	4.71 	4.81 	6.01 	6.59 	7.60 	9.41 	10.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,BG	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,CH	58.57 	58.30 	58.53 	59.44 	59.61 	59.69 	58.91 	60.10 	58.72 	59.24 	61.74 b	74.82 	83.94 	91.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,CY	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
P_HTHAB,NSP,CZ	: 	11.82 e	13.76 e	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,DE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,DK	: 	: 	158.95 	157.07 	151.10 	143.58 	138.88 	137.81 	138.67 	140.53 	139.63 	135.53 	133.91 	130.13 	124.53 	121.92 	115.75 	108.50 	104.00 	101.60 	95.94 	95.77 	104.49 	105.35 	105.70 	108.80 	112.62 	117.92 b	168.43 	170.30 	157.75 	166.02 	165.71 	163.43 	161.03 	161.37 	158.73 
P_HTHAB,NSP,EE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	29.03 	27.12 	28.39 	29.67 	29.77 	27.00 	25.76 	23.10 	9.17 	6.71 	6.81 	0.86 	0.93 	5.68 	10.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,EL	: 	: 	67.87 	55.55 	68.17 	79.92 	72.77 	74.17 b	168.34 	174.43 	183.52 	189.63 	197.21 	196.42 	193.57 	187.27 	159.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,FI	: 	: 	: 	: 	: 	: 	14.09 de	10.69 de	18.97 de	13.52 de	14.14 de	17.32 bde	58.46 	57.53 	57.58 	57.65 	59.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,HR	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,HU	: 	0.89 b	0.95 	0.81 	0.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,IE	0.00 	0.00 	0.59 	0.41 	0.75 	0.78 	0.96 	1.33 	0.71 	0.96 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,IS	: 	: 	103.17 	100.08 	94.64 	77.81 b	100.66 	86.44 	84.63 	79.51 	73.98 	77.35 	78.49 	77.82 	73.82 	71.10 	67.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,LT	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	50.37 	41.73 	41.24 	40.11 	33.40 	39.94 	32.96 	35.93 	39.44 	33.65 	32.92 	39.78 	40.18 	41.42 	40.65 	37.09 	37.82 	33.81 	23.84 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,LU	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,LV	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,ME	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,MK	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	1.98 	0.00 	0.00 	1.21 	0.66 	8.06 	8.25 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,MT	: 	107.50 	97.61 	97.19 	105.13 	100.36 	88.98 	97.11 	98.13 	92.14 	92.25 b	93.36 	113.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,NL	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	156.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,NO	197.13 	195.43 	190.60 	187.77 	182.38 	182.02 	174.79 b	174.34 	170.72 	168.12 	164.64 	162.07 	157.33 b	151.06 	143.27 	136.50 	126.45 	119.01 	112.12 	116.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,PL	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,RO	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	69.91 b	84.19 	: 	63.54 	: 	: 	: 	37.42 	: 	: 	: 	46.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,RS	0.00 	0.00 b	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,SE	: 	: 	144.38 	142.09 	137.61 	134.15 	128.35 	123.45 	119.18 	116.58 	113.01 	109.44 	106.37 	103.55 	99.74 	97.01 	94.15 	91.14 	89.17 	86.92 	83.75 	79.76 	78.31 	76.64 	75.19 	73.43 	73.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,NSP,SI	: 	8.70 	9.96 	8.39 	12.10 	14.77 	9.40 	7.27 	6.07 	7.44 	5.60 	7.91 	7.89 	10.29 	12.78 	14.20 	13.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,AT	0.65 	0.68 	0.79 	: 	1.16 	3.30 	0.75 	0.78 	0.81 	0.77 	0.82 	0.87 	0.86 	0.89 	0.95 	1.10 	1.11 	1.05 	1.02 	0.98 	1.01 	1.05 	1.03 	1.03 	1.04 	1.04 	0.75 	0.92 	0.94 	0.84 	0.88 	0.94 	0.92 	0.95 	0.92 	0.96 	2.96 
P_HTHAB,OTH,BG	: 	5.24 	6.09 b	21.68 	21.68 	22.85 	20.26 	20.86 	20.08 	19.78 	20.32 	19.04 b	55.22 	51.97 	52.92 b	54.87 	52.60 	48.10 b	48.04 	55.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,CH	2.16 	2.19 	2.17 	2.33 	2.30 	2.35 	2.33 	2.42 	2.37 	2.35 	2.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,CY	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	0.00 	: 	0.16 	0.33 	0.17 	0.17 	0.18 	0.18 	0.18 	2.19 	3.14 
P_HTHAB,OTH,CZ	: 	3.22 e	3.10 be	: 	: 	: 	: 	: 	4.90 	4.97 	5.22 b	5.80 	5.83 	5.94 	: 	: 	5.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,DE	: 	2.66 	2.71 	2.68 	2.68 	2.71 	2.78 	2.76 	2.80 	2.81 	2.79 	2.74 	2.68 	2.66 	2.62 	2.65 	2.66 	2.62 	2.60 	2.61 	2.60 	2.63 	2.52 	2.49 	2.45 	2.44 	2.40 	2.35 	2.30 	2.23 	2.17 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,DK	: 	: 	3.34 	2.80 	1.93 	1.82 	1.83 	1.65 	1.78 	1.81 	1.74 	1.86 	1.81 	1.86 	1.78 	1.88 	1.81 	1.81 	1.73 	1.67 	1.57 	1.54 	1.47 	1.43 	1.48 	1.29 	1.26 	1.23 	1.39 	1.39 	1.44 	1.44 	1.40 	1.54 	1.54 	1.56 	1.41 
P_HTHAB,OTH,EE	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,EL	: 	: 	4.93 	4.87 	4.85 	6.27 	5.71 	5.03 b	4.18 	4.13 	4.00 	4.06 	3.96 	3.87 	3.82 	3.78 	3.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,ES	: 	1.81 d	1.72 d	1.78 bd	1.38 d	1.36 d	1.39 d	1.31 d	1.33 d	1.28 d	1.28 d	1.26 bd	84.37 d	82.75 d	79.79 d	78.75 d	76.17 d	75.74 d	73.64 d	73.77 d	70.02 d	70.39 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,FI	: 	15.21 	15.07 	14.78 	14.54 	14.39 	14.27 	14.14 	14.29 	14.20 	13.96 	13.83 	13.49 	13.21 	12.99 	12.57 	12.12 	11.44 	11.15 	10.92 	10.68 	10.47 	10.01 	9.59 	9.36 	9.07 	8.67 	8.43 	8.09 	7.74 	7.20 	6.56 	5.98 	5.42 	4.68 	4.49 	3.88 
P_HTHAB,OTH,FR	: 	5.02 	4.61 	3.68 	3.30 	3.22 	3.12 	3.03 	3.01 	2.97 	2.93 b	3.08 	3.03 b	3.15 	3.19 	3.19 	3.18 	3.06 	3.09 	3.11 	3.14 	3.12 	3.15 	3.17 	3.08 	3.07 	3.05 	3.05 	3.09 	3.10 	3.07 	3.01 	: 	: 	: 	: 	: 
P_HTHAB,OTH,HR	: 	0.64 	0.76 	0.66 	0.63 	0.67 	0.59 	1.27 	1.18 	1.19 	1.17 	1.05 	0.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,HU	: 	9.13 b	10.98 	10.86 	11.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,IE	1.92 	1.40 	3.53 	1.36 	1.02 	0.88 	0.79 	0.82 b	1.10 b	1.11 	1.09 b	0.92 	0.86 	0.82 	0.75 	0.66 	0.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,IS	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.31 	0.31 	0.31 	0.31 	0.32 	0.32 	0.33 	0.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,IT	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,LT	: 	5.94 	7.16 	7.28 	6.58 	6.90 	7.06 	6.75 	6.76 	6.63 	7.40 b	5.78 	7.37 	9.22 	9.59 	9.60 	8.07 	7.73 	5.91 	6.94 	6.45 	8.72 	9.70 	12.03 	11.47 	11.88 	12.48 	13.32 	10.94 	33.05 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,LU	: 	: 	: 	: 	0.00 	0.00 	0.18 	0.18 b	2.58 	2.26 	0.96 	0.79 	0.80 	0.82 	1.04 	1.06 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,LV	: 	34.10 	30.62 b	40.47 	36.76 	37.41 	36.97 	36.86 	36.97 	35.59 	34.91 	38.09 	34.46 	35.87 	34.09 	32.37 	31.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,ME	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,MK	: 	7.48 	8.28 	9.34 	8.87 	9.22 	8.02 	9.04 	12.69 	14.36 	14.82 	16.11 	15.80 	16.51 	15.71 	15.88 b	9.92 	9.79 	9.47 	9.60 	9.83 	9.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,NL	: 	22.74 	22.09 	21.65 	21.47 	21.23 	21.01 	20.68 b	19.79 	21.15 	19.18 	19.23 	20.18 	20.36 	19.50 	19.23 	19.58 	19.15 	19.14 	18.76 	18.20 	16.50 	14.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,NO	9.44 	8.92 	8.19 	7.96 	7.81 	5.29 	5.11 b	4.89 	5.04 	4.66 	5.25 	5.24 	5.20 b	5.22 	5.22 	4.91 	4.63 	4.40 	4.45 	4.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,PL	: 	: 	: 	: 	0.79 	0.84 	0.86 	0.67 	0.67 	0.84 	0.68 	0.52 b	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,PT	: 	8.17 	7.93 	7.86 	7.48 	7.30 	7.09 	6.80 	6.64 	6.49 	6.31 	6.10 	5.96 	5.82 	5.71 	5.54 	5.43 	5.36 	5.17 	5.11 	5.05 	5.02 	4.83 	4.72 	4.68 	4.67 	4.27 	4.00 	3.75 	3.44 	3.29 	3.08 	2.56 	2.37 	1.87 	1.84 	1.71 
P_HTHAB,OTH,RO	: 	1.84 	1.61 b	3.12 	2.89 	2.75 	2.58 	2.43 	2.47 	2.28 	1.97 	2.29 b	3.13 	3.62 e	4.47 e	3.56 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,RS	16.26 	16.48 b	: 	17.80 	16.72 	16.51 b	20.06 	19.72 	20.42 	20.38 	20.06 	19.63 	19.37 	18.92 	18.70 	18.51 	18.32 	18.58 	19.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,SE	: 	: 	9.48 	10.02 	10.45 	11.27 	12.06 	12.48 	12.65 	12.39 	12.28 	11.99 	11.92 	11.81 	11.84 	11.75 	11.60 	11.41 	10.81 	10.94 	10.74 	10.72 	10.70 	10.35 	10.25 	10.77 	11.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,SI	: 	2.28 	2.11 	2.12 	1.89 	1.69 	1.50 	1.50 	1.41 	1.26 	1.12 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,TR	: 	4.76 	4.16 	4.26 b	5.80 	5.69 	5.78 	5.76 	5.61 	6.54 	5.83 	6.29 	6.31 	7.22 	8.18 	7.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,OTH,UK	: 	: 	: 	9.50 	9.39 	9.26 	9.66 b	7.47 	8.86 	8.24 	6.90 	6.34 	6.40 	6.26 	5.20 	4.57 	3.65 	3.50 	3.21 	3.11 	3.06 	2.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PAED,AL	: 	: 	: 	: 	: 	: 	: 	: 	5.08 	: 	: 	: 	5.19 	: 	5.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PAED,AT	17.65 	16.84 	16.49 	: 	15.45 	15.28 	16.00 	15.68 	15.24 	14.64 	14.45 	14.14 	13.95 	13.64 	13.62 	13.24 	12.96 	12.52 	12.30 	11.93 	11.87 	11.48 	11.05 	11.22 	10.73 	10.24 	9.79 	9.31 	8.82 	8.69 	8.58 	8.39 	8.27 	8.11 	7.88 	7.74 	7.67 
P_HTHAB,PAED,BE	: 	13.79 	13.69 	13.88 	13.74 	13.52 	13.15 	12.75 	12.67 	12.41 	12.23 	12.20 	12.05 	11.85 	11.63 	11.35 	11.20 	11.14 	11.06 	10.88 	10.78 	10.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PAED,BG	: 	20.36 	20.30 	24.70 	24.73 	24.38 	23.38 	23.77 	23.48 	22.84 	22.70 	22.51 b	18.55 	18.75 	19.11 b	18.85 	18.50 	17.87 	18.02 	18.76 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PAED,CH	23.94 	22.74 	22.23 	21.95 	21.50 	21.14 	20.43 	19.97 	19.14 	18.42 	17.58 	16.72 	16.30 	15.91 b	16.65 	16.18 	15.32 	14.78 	14.24 	12.79 	12.09 	12.08 	11.81 	11.93 	11.76 	11.34 	11.09 	10.98 	10.69 	10.49 	10.53 	10.44 	: 	: 	: 	: 	: 
P_HTHAB,PAED,CY	: 	: 	31.52 	29.08 	28.85 	28.89 	28.55 	27.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32.56 	: 	: 	: 	: 	29.35 	: 	28.75 	27.00 	25.04 	24.49 	24.49 	22.87 	20.95 	17.89 	16.81 
P_HTHAB,PAED,CZ	: 	14.46 e	13.91 be	: 	: 	: 	: 	: 	12.33 	12.23 	12.60 	12.05 	12.19 	12.19 	: 	: 	12.06 b	: 	: 	: 	: 	12.61 e	: 	: 	: 	: 	13.17 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
